SMILES,Title,IC50nM
CN(C)[C@H]1CN(C[C@@H]1O)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,916509,1
O[C@@H]1CN(C[C@@H]1F)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,916510,1
COC1CN(C1)C(=O)C1CCc2c(C1)n(nc2C1=C[C@H](C)[C@@H](CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,916562,1
COC1CN(C1)C(=O)C1CCc2c(C1)n(nc2C1=CC[C@H]([C@@H](C)C1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,916564,1
C[C@H]1CC(=CC[C@H]1C(O)=O)c1nn(C(=O)c2c(Cl)cccc2C2(CC2)C(F)(F)F)c2CC(CCc12)C(=O)N1CCC2(COC2)C1,916567,1
OC(=O)C1CCC(=CC1)c1nn(C(=O)c2c(Cl)cccc2C2CC2)c2CC(CCc12)C(=O)N1CC2COCC2C1,916466,1
OC(=O)C1CCC(=CC1)c1nn(C(=O)c2c(Cl)cccc2C2CC2)c2CC(CCc12)C(=O)N1CCC2(CCCO2)C1,916467,1
COC1CN(C1)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(=O)OC(C)(C)C)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,916488,1
OC(=O)c1ccc(cc1)-n1cc(C(=O)c2c(Cl)cccc2Cl)c2cccc(F)c12,51253463,1
CN(C)C1CN(CC1(F)F)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,916511,1
COC1(C)CN(C1)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,916514,1
CN(C)[C@H]1CN(C[C@@H]1F)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,916515,1
OC(=O)C1CCC(=CC1)c1nn(C(=O)c2c(Cl)cccc2C2(CC2)C(F)(F)F)c2CC(CCc12)C(=O)N1CC2(C1)CCCO2,916516,1
COC1CN(C1)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)F,916518,1
Cn1ncc2CN(Cc12)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,916520,1
OC(=O)C1CCC(=CC1)c1nn(C(=O)c2c(Cl)cccc2C2(CC2)C(F)(F)F)c2CC(CCc12)C(=O)N1CC[C@H](C1)C#N,916522,1
COC1CN(C1)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,916523,1
OC(=O)C1CCC(=CC1)c1nn(C(=O)c2c(Cl)cccc2C2(CC2)C(F)(F)F)c2CC(CCc12)C(=O)N1CC2(C1)CCCO2,916524,1
Cc1noc(C)c1CN(CC(O)=O)c1ccc(CC(=O)NC(c2ccccc2)c2ccc(C)cc2)cc1,50265662,1
Cc1ccc([C@@H](NC(=O)Cc2ccc3oc(cc3c2)C(N2CC(N)C2)c2ccncc2)c2ccccc2)c(C)c1,50265663,1
CC(C)CCC(NC(=O)Cc1ccc2oc(cc2c1)C(O)c1c(C)noc1C)c1ncc(C)cc1C,50265664,1
Cc1noc(C)c1COc1ccc(CC(=O)NC(c2ccc(Cl)cc2)c2ccc(Cl)cc2C)cc1,50265665,1
Cc1ccc(C(NC(=O)Cc2ccc(OCC(O)c3cccnc3C)cc2)c2ccccc2)c(C)c1,50265667,1
OC(=O)c1cc(F)c(cc1O)-c1nn(Cc2c(Cl)cccc2C(F)(F)F)c2cc(cc(F)c12)C(=O)N1CCC1,488743,1
COC1CN(C1)C(=O)c1ccc2c(cn(C(=O)c3c(Cl)cccc3C(F)(F)F)c2c1)-c1ccc(cc1F)C(O)=O,651579,1
CC[C@H]1CC[C@H](c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(cc1F)N1C[C@H]2[C@@H](C1)[C@@H]2n1cnnc1,667157,1
Fc1cc(N2C[C@H]3[C@@H](C2)[C@@H]3n2cnnc2)c(F)cc1CN1CCCC[C@H](c2ccccc2)S1(=O)=O,667164,1
OC(=O)C1CCC(=CC1)c1nn(C(=O)c2c(Cl)cccc2C2CC2)c2CC(CCc12)C(=O)N1CC2COCC2C1,769595,1
OC(=O)C1CCC(=CC1)c1nn(C(=O)c2c(Cl)cccc2C2CC2)c2CC(CCc12)C(=O)N1CCC2(CCCO2)C1,769596,1
COC1CN(C1)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(=O)OC(C)(C)C)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,769617,1
CN(C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F)c1ccccn1,769635,1
CO[C@H]1CN(C[C@@H]1O)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,769637,1
CN(C)[C@H]1CN(C[C@@H]1O)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,769638,1
O[C@@H]1CN(C[C@@H]1F)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,769639,1
CN(C)C1CN(CC1(F)F)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,769640,1
COC1(C)CN(C1)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,769643,1
CN(C)[C@H]1CN(C[C@@H]1F)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,769644,1
OC(=O)C1CCC(=CC1)c1nn(C(=O)c2c(Cl)cccc2C2(CC2)C(F)(F)F)c2CC(CCc12)C(=O)N1CC2(C1)CCCO2,769645,1
COC1CN(C1)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)F,769647,1
Cn1ncc2CN(Cc12)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,769649,1
OC(=O)C1CCC(=CC1)c1nn(C(=O)c2c(Cl)cccc2C2(CC2)C(F)(F)F)c2CC(CCc12)C(=O)N1CC[C@H](C1)C#N,769651,1
COC1CN(C1)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,769652,1
OC(=O)C1CCC(=CC1)c1nn(C(=O)c2c(Cl)cccc2C2(CC2)C(F)(F)F)c2CC(CCc12)C(=O)N1CC2(C1)CCCO2,769653,1
CN(C)[C@@H]1CCN(C1)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,769654,1
COC1CN(C1)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)F,769655,1
Cn1ncc2CN(Cc12)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,769657,1
CN(C)[C@H]1CN(C[C@@H]1F)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,769658,1
COC1(C)CN(C1)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,769659,1
CN(C)[C@H]1CN(C[C@H]1F)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,769660,1
CN(C)C1CN(CC1(F)F)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,769662,1
OC1CN(C1)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,769665,1
O[C@@H]1CN(C[C@@H]1F)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,769667,1
COC1CN(C1)C(=O)C1CCc2c(C1)n(nc2C1=CCC(C)(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)F,769673,1
COC1CN(C1)C(=O)C1CCc2c(C1)n(nc2C1=CCC(C)(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)F,769677,1
COC1CN(C1)C(=O)C1CCc2c(C1)n(nc2C1=C[C@H](C)[C@@H](CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,769691,1
COC1CN(C1)C(=O)C1CCc2c(C1)n(nc2C1=CC[C@H]([C@@H](C)C1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,769693,1
C[C@H]1CC(=CC[C@H]1C(O)=O)c1nn(C(=O)c2c(Cl)cccc2C2(CC2)C(F)(F)F)c2CC(CCc12)C(=O)N1CCC2(COC2)C1,769696,1
COC1CN(C1)C(=O)C1CCc2c(C1)n(nc2-c1ccc(cc1F)C(O)=O)C(=O)c1c(Cl)cccc1C1CC1,708941,1
CN(Cc1ccon1)C(=O)C1CCc2c(C1)n(nc2-c1ccc(cc1F)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,708986,1
CC(C)n1cc(CN(C)C(=O)C2CCc3c(C2)n(nc3-c2ccc(cc2F)C(O)=O)C(=O)c2c(Cl)cccc2C2(CC2)C(F)(F)F)cn1,708987,1
CN(Cc1ccccn1)C(=O)C1CCc2c(C1)n(nc2-c1ccc(cc1F)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,708989,1
C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2Cc2ccc(F)cc2)c(Cl)c1Cl)C(F)(F)F,CHEMBL4126317,1
Cc1cnc(C(CCC(C)C)NC(=O)Cc2ccc3oc(C(O)c4c(C)noc4C)cc3c2)c(C)c1,CHEMBL3314026,1
Cc1ccc(C(NC(=O)Cc2ccc(OCC(O)c3cccnc3C)cc2)c2ccccc2)c(C)c1,CHEMBL3314023,1
O=C(O)[C@@H]1CCN(c2nn(C(=O)c3c(Cl)cccc3C3CC3)c3cccc(F)c23)C[C@H]1O,CHEMBL4439154,1
Cc1ccc([C@@H](NC(=O)Cc2ccc3oc(C(c4ccncc4)N4CC(N)C4)cc3c2)c2ccccc2)c(C)c1,CHEMBL3314027,1
O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3cccc(F)c32)cc1,CHEMBL4578385,1
Cc1ccc(C(NC(=O)Cc2ccc(N(CC(=O)O)Cc3c(C)noc3C)cc2)c2ccccc2)cc1,CHEMBL3314028,1
Cc1cc(Cl)ccc1C(NC(=O)Cc1ccc(OCc2c(C)noc2C)cc1)c1ccc(Cl)cc1,CHEMBL3314025,1
CN(Cc1csc(C)n1)C(=O)C1CCc2c(C1)n(nc2-c1ccc(cc1F)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,708988,1.1
OC(=O)c1ccc(-c2nn(C(=O)c3c(Cl)c(F)ccc3C3(CC3)C(F)F)c3cccnc23)c(F)c1,884113,1.1
