SMILES,Title,IC50nM
CC1CN(C(=O)C2CCCC2)CCC1c1cn(C)c2ncc(NC(=O)c3cccc(C#N)c3)c(C(F)(F)F)c12,828509,1.2
CC(NC(=O)c1cc(-c2sc(C(=O)NC3CC(C(=O)O)C3)nc2CC2CCCCC2)cc(C2(C)CC2)c1)C(F)(F)F,50916242,1.2
COC1CN(C(=O)C2CCc3c(-c4ccc(C(=O)O)c(C)c4)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,708967,1.2
Cc1cc(-c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CC4(CCCO4)C2)C3)ccc1C(=O)O,708968,1.2
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CCOC4(CC4)C2)C3)c(F)c1,709006,1.2
CCn1c2ccccc2c2cc(NC(=O)CC(C)CC(=O)Nc3ccc(C#N)c(Cl)c3)ccc21,51122299,1.3
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C(F)(F)F)c3ccccc23)cc1,51379189,1.3
CC(NS(=O)(=O)c1ccc(-c2sc(C(=O)N3CC4(C3)CS(=O)(=O)C4)nc2CC2CCC2)c(Cl)c1Cl)C(F)(F)F,50917630,1.3
Cc1nn(C)c(C)c1S(=O)(=O)Nc1ccc2c(c1)c(C1CCN(C(=O)C(C)C(C)(C)C)CC1)cn2C,820645,1.3
O=C(O)c1ccc(-c2nn(C(=O)c3c(C(F)F)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CCC4(COC4)C2)C3)c(F)c1,709018,1.3
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CCC(N4CCC4)C2)C3)c(F)c1,708976,1.3
CN(CCn1ccnc1)C(=O)C1CCc2c(-c3ccc(C(=O)O)cc3F)nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c2C1,708993,1.4
CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)NC3CC(C(=O)O)C3)nc2CC2CCCCC2)c2c1CCCC2,50917471,1.4
