SMILES,Title,IC50nM
CCC[C@H](C)Oc1cc(c(F)cc1C(=O)Nc1c(C)cccc1F)-n1nc2CCCCn2c1=O,1020407,2
C[C@H](Oc1cc(c(F)cc1C(=O)Nc1c(F)cccc1Cl)-n1nc(C(O)=O)n(CC=C)c1=O)C(F)(F)F,972687,2
C[C@H](Oc1cc(c(F)cc1C(=O)Nc1c(C)cccc1F)-n1nc2CCCCn2c1=O)C1CCCCC1,1020540,2
C[C@H](Oc1cc(c(F)cc1C(=O)Nc1ncc(N)cc1C)-n1nc2CCCCn2c1=O)C1CCCCC1,1020533,2
C[C@H](Oc1cc(c(F)cc1C(=O)Nc1c(C)cccc1F)-n1nc2CCCCn2c1=O)C(F)(F)F,1020454,2
CCc1cccc(Cl)c1NC(=O)c1cc(F)c(cc1O[C@@H](C)C(F)(F)F)-n1nc2CCCCn2c1=O,1020442,2
CN(/N=C/c1ccc(F)cc1C(=O)O)c1nc(-c2ccccc2Cl)cs1,CHEMBL3959360,2
O=C(Nc1c(F)cc(-c2cccc(OC(F)(F)F)c2)cc1F)c1ccsc1C(=O)O,CHEMBL202431,2
O=C(O)c1cc(C2CC2)ccc1Nc1cnc(-c2ccccc2)c(C(F)(F)F)c1,CHEMBL3674660,2
CCn1c(CO)nn(-c2cc3c(cn(-c4c(C)cnc(OC)c4C)c(=O)c3cc2F)C(C)=C)c1=O,1226060,2.02
CCn1c(CO)nn(-c2cc3c(cn(C4CCCCC4)c(=O)c3cc2F)C(C)C)c1=O,1226096,2.07
CCn1c(CO)nn(-c2cc3c(cn(-c4cc(OC)ncc4C)c(=O)c3cc2F)C(C)C)c1=O,1226102,2.1
CC(C)c1cc(-c2c(C)n[nH]c2Cl)c(=O)n2cc(F)c(cc12)-c1nc(n(C)n1)C(C)(C)O,1121401,2.1
CC(C)c1cc(-c2ccccc2C)c(=O)n2cc(F)c(cc12)-c1cn(C)c(n1)C(C)(C)O,1121398,2.11
CCn1c(CO)nn(-c2cc3c(cn(-c4cc(F)ccc4F)c(=O)c3cc2F)C(C)C)c1=O,1226057,2.2
CCn1c(CO)nn(-c2cc3c(cn(-c4cc(OC)ccc4F)c(=O)c3cc2F)C(C)=C)c1=O,1226033,2.22
CCn1c(CO)nn(-c2cc3c(cn(-c4c(C)ccnc4OC)c(=O)c3cc2F)C(C)=C)c1=O,1226048,2.23
CCn1c(CO)nn(-c2cc3c(cn(-c4cccc(F)c4C)c(=O)c3cc2F)C(C)C)c1=O,1226063,2.24
CCn1c(CO)nn(-c2ccc3c(c2)c(cn(-c2ccccc2C(F)(F)F)c3=O)C(C)=C)c1=O,1226001,2.29
Fc1ccccc1-n1ncc2[C@@H](CCCc12)NC(=O)c1ncn2CCCCc12,51334976,2.3
O=C(N[C@@H]1CCCc2c1cnn2-c1ccccc1F)c1ncn2c1CCCC2,CHEMBL4637894,2.3
CCn1c(CO)nn(-c2cc3c(nn(-c4ccccc4C)c(=O)c3cc2F)[C@H](C)C(F)(F)F)c1=O,1226045,2.31
